"","Hour_of_day","Day_date","date_time","pickups","min","Row_num","Date","Time..EST.","Temp.","Visibility","Precip","Conditions","Day_of_week","Month","Week","X","Date_1","one_week_lag_pickups","isholiday","hour_min"
"4024",19,2015-03-25,2015-03-25 19:30:00,561,30,2012,"3/25/2015","19:47:00",5,16.1,0,"Light Rain","4",3,13,NA,"3/25/2015 19:47",662,"0","19-30"
"4025",20,2015-03-25,2015-03-25 20:00:00,563,0,2013,"3/25/2015","20:51:00",5,11.3,1.8,"Light Rain","4",3,13,NA,"3/25/2015 20:51",577,"0","20-0"
"4026",20,2015-03-25,2015-03-25 20:30:00,571,30,2013,"3/25/2015","20:51:00",5,11.3,1.8,"Light Rain","4",3,13,NA,"3/25/2015 20:51",618,"0","20-30"
"4027",21,2015-03-25,2015-03-25 21:00:00,626,0,2014,"3/25/2015","21:31:00",5,16.1,0.3,"Light Rain","4",3,13,NA,"3/25/2015 21:31",661,"0","21-0"
"4028",21,2015-03-25,2015-03-25 21:30:00,630,30,2014,"3/25/2015","21:31:00",5,16.1,0.3,"Light Rain","4",3,13,NA,"3/25/2015 21:31",694,"0","21-30"
"4029",22,2015-03-25,2015-03-25 22:00:00,585,0,2015,"3/25/2015","22:51:00",5.6,14.5,0.3,"Light Rain","4",3,13,NA,"3/25/2015 22:51",677,"0","22-0"
"4030",22,2015-03-25,2015-03-25 22:30:00,503,30,2015,"3/25/2015","22:51:00",5.6,14.5,0.3,"Light Rain","4",3,13,NA,"3/25/2015 22:51",682,"0","22-30"
"4031",23,2015-03-25,2015-03-25 23:00:00,480,0,2016,"3/25/2015","23:51:00",6.1,9.7,0,"Light Rain","4",3,13,NA,"3/25/2015 23:51",561,"0","23-0"
"4032",23,2015-03-25,2015-03-25 23:30:00,449,30,2016,"3/25/2015","23:51:00",6.1,9.7,0,"Light Rain","4",3,13,NA,"3/25/2015 23:51",494,"0","23-30"
"4033",0,2015-03-26,2015-03-26 00:00:00,288,0,2017,"3/26/2015","0:51:00",6.1,12.9,0,"Overcast","5",3,13,NA,"3/26/2015 0:51",488,"0","0-0"
"4034",0,2015-03-26,2015-03-26 00:30:00,167,30,2017,"3/26/2015","0:51:00",6.1,12.9,0,"Overcast","5",3,13,NA,"3/26/2015 0:51",257,"0","0-30"
"4035",1,2015-03-26,2015-03-26 01:00:00,120,0,2018,"3/26/2015","1:51:00",6.7,11.3,0,"Overcast","5",3,13,NA,"3/26/2015 1:51",154,"0","1-0"
"4036",1,2015-03-26,2015-03-26 01:30:00,100,30,2018,"3/26/2015","1:51:00",6.7,11.3,0,"Overcast","5",3,13,NA,"3/26/2015 1:51",114,"0","1-30"
"4037",2,2015-03-26,2015-03-26 02:00:00,92,0,2019,"3/26/2015","2:51:00",6.1,9.7,0,"Overcast","5",3,13,NA,"3/26/2015 2:51",78,"0","2-0"
"4038",2,2015-03-26,2015-03-26 02:30:00,95,30,2019,"3/26/2015","2:51:00",6.1,9.7,0,"Overcast","5",3,13,NA,"3/26/2015 2:51",78,"0","2-30"
"4039",3,2015-03-26,2015-03-26 03:00:00,61,0,2020,"3/26/2015","3:51:00",6.1,9.7,0,"Overcast","5",3,13,NA,"3/26/2015 3:51",73,"0","3-0"
"4040",3,2015-03-26,2015-03-26 03:30:00,55,30,2020,"3/26/2015","3:51:00",6.1,9.7,0,"Overcast","5",3,13,NA,"3/26/2015 3:51",81,"0","3-30"
"4041",4,2015-03-26,2015-03-26 04:00:00,91,0,2021,"3/26/2015","4:23:00",6,8,0,"Overcast","5",3,13,NA,"3/26/2015 4:23",91,"0","4-0"
"4042",4,2015-03-26,2015-03-26 04:30:00,103,30,2021,"3/26/2015","4:23:00",6,8,0,"Overcast","5",3,13,NA,"3/26/2015 4:23",108,"0","4-30"
"4043",5,2015-03-26,2015-03-26 05:00:00,130,0,2022,"3/26/2015","5:51:00",5.6,8,0,"Overcast","5",3,13,NA,"3/26/2015 5:51",156,"0","5-0"
"4044",5,2015-03-26,2015-03-26 05:30:00,203,30,2022,"3/26/2015","5:51:00",5.6,8,0,"Overcast","5",3,13,NA,"3/26/2015 5:51",195,"0","5-30"
"4045",6,2015-03-26,2015-03-26 06:00:00,319,0,2023,"3/26/2015","6:45:00",6,0.4,0,"Overcast","5",3,13,NA,"3/26/2015 6:45",301,"0","6-0"
"4046",6,2015-03-26,2015-03-26 06:30:00,534,30,2023,"3/26/2015","6:45:00",6,0.4,0,"Overcast","5",3,13,NA,"3/26/2015 6:45",558,"0","6-30"
"4047",7,2015-03-26,2015-03-26 07:00:00,652,0,2024,"3/26/2015","7:51:00",6.1,0.4,0,"Overcast","5",3,13,NA,"3/26/2015 7:51",743,"0","7-0"
"4048",7,2015-03-26,2015-03-26 07:30:00,855,30,2024,"3/26/2015","7:51:00",6.1,0.4,0,"Overcast","5",3,13,NA,"3/26/2015 7:51",686,"0","7-30"
"4049",8,2015-03-26,2015-03-26 08:00:00,836,0,2025,"3/26/2015","8:09:00",6,0.4,0,"Fog","5",3,13,NA,"3/26/2015 8:09",690,"0","8-0"
"4050",8,2015-03-26,2015-03-26 08:30:00,763,30,2025,"3/26/2015","8:09:00",6,0.4,0,"Fog","5",3,13,NA,"3/26/2015 8:09",503,"0","8-30"
"4051",9,2015-03-26,2015-03-26 09:00:00,673,0,2026,"3/26/2015","9:39:00",8,1.2,0,"Overcast","5",3,13,NA,"3/26/2015 9:39",693,"0","9-0"
"4052",9,2015-03-26,2015-03-26 09:30:00,623,30,2026,"3/26/2015","9:39:00",8,1.2,0,"Overcast","5",3,13,NA,"3/26/2015 9:39",640,"0","9-30"
"4053",10,2015-03-26,2015-03-26 10:00:00,612,0,2027,"3/26/2015","10:51:00",8.3,3.2,0,"Overcast","5",3,13,NA,"3/26/2015 10:51",648,"0","10-0"
"4054",10,2015-03-26,2015-03-26 10:30:00,571,30,2027,"3/26/2015","10:51:00",8.3,3.2,0,"Overcast","5",3,13,NA,"3/26/2015 10:51",681,"0","10-30"
"4055",11,2015-03-26,2015-03-26 11:00:00,612,0,2028,"3/26/2015","11:09:00",8,1.6,0,"Overcast","5",3,13,NA,"3/26/2015 11:09",671,"0","11-0"
"4056",11,2015-03-26,2015-03-26 11:30:00,628,30,2028,"3/26/2015","11:09:00",8,1.6,0,"Overcast","5",3,13,NA,"3/26/2015 11:09",675,"0","11-30"
"4057",12,2015-03-26,2015-03-26 12:00:00,511,0,2029,"3/26/2015","12:30:00",7,0.8,0,"Light Rain","5",3,13,NA,"3/26/2015 12:30",563,"0","12-0"
"4058",12,2015-03-26,2015-03-26 12:30:00,554,30,2029,"3/26/2015","12:30:00",7,0.8,0,"Light Rain","5",3,13,NA,"3/26/2015 12:30",528,"0","12-30"
"4059",13,2015-03-26,2015-03-26 13:00:00,476,0,2030,"3/26/2015","13:51:00",8.9,0.8,0.3,"Light Rain","5",3,13,NA,"3/26/2015 13:51",649,"0","13-0"
"4060",13,2015-03-26,2015-03-26 13:30:00,513,30,2030,"3/26/2015","13:51:00",8.9,0.8,0.3,"Light Rain","5",3,13,NA,"3/26/2015 13:51",539,"0","13-30"
"4061",14,2015-03-26,2015-03-26 14:00:00,563,0,2031,"3/26/2015","14:51:00",10.6,0.8,1.8,"Overcast","5",3,13,NA,"3/26/2015 14:51",547,"0","14-0"
"4062",14,2015-03-26,2015-03-26 14:30:00,503,30,2031,"3/26/2015","14:51:00",10.6,0.8,1.8,"Overcast","5",3,13,NA,"3/26/2015 14:51",592,"0","14-30"
"4063",15,2015-03-26,2015-03-26 15:00:00,505,0,2032,"3/26/2015","15:51:00",10,9.7,0,"Light Rain","5",3,13,NA,"3/26/2015 15:51",665,"0","15-0"
"4064",15,2015-03-26,2015-03-26 15:30:00,518,30,2032,"3/26/2015","15:51:00",10,9.7,0,"Light Rain","5",3,13,NA,"3/26/2015 15:51",594,"0","15-30"
"4065",16,2015-03-26,2015-03-26 16:00:00,523,0,2033,"3/26/2015","16:51:00",11.1,8,0.8,"Light Rain","5",3,13,NA,"3/26/2015 16:51",573,"0","16-0"
"4066",16,2015-03-26,2015-03-26 16:30:00,492,30,2033,"3/26/2015","16:51:00",11.1,8,0.8,"Light Rain","5",3,13,NA,"3/26/2015 16:51",521,"0","16-30"
"4067",17,2015-03-26,2015-03-26 17:00:00,588,0,2034,"3/26/2015","17:25:00",11,9.7,0.3,"Overcast","5",3,13,NA,"3/26/2015 17:25",734,"0","17-0"
"4068",17,2015-03-26,2015-03-26 17:30:00,711,30,2034,"3/26/2015","17:25:00",11,9.7,0.3,"Overcast","5",3,13,NA,"3/26/2015 17:25",758,"0","17-30"
"4069",18,2015-03-26,2015-03-26 18:00:00,684,0,2035,"3/26/2015","18:22:00",11,11.3,0,"Overcast","5",3,13,NA,"3/26/2015 18:22",685,"0","18-0"
"4070",18,2015-03-26,2015-03-26 18:30:00,662,30,2035,"3/26/2015","18:22:00",11,11.3,0,"Overcast","5",3,13,NA,"3/26/2015 18:22",652,"0","18-30"
"4071",19,2015-03-26,2015-03-26 19:00:00,631,0,2036,"3/26/2015","19:19:00",11,0.4,0,"Overcast","5",3,13,NA,"3/26/2015 19:19",787,"0","19-0"
"4072",19,2015-03-26,2015-03-26 19:30:00,619,30,2036,"3/26/2015","19:19:00",11,0.4,0,"Overcast","5",3,13,NA,"3/26/2015 19:19",638,"0","19-30"
"4073",20,2015-03-26,2015-03-26 20:00:00,567,0,2037,"3/26/2015","20:11:00",10,0.4,0,"Overcast","5",3,13,NA,"3/26/2015 20:11",592,"0","20-0"
"4074",20,2015-03-26,2015-03-26 20:30:00,593,30,2037,"3/26/2015","20:11:00",10,0.4,0,"Overcast","5",3,13,NA,"3/26/2015 20:11",605,"0","20-30"
"4075",21,2015-03-26,2015-03-26 21:00:00,601,0,2038,"3/26/2015","21:51:00",9.4,0.4,0,"Overcast","5",3,13,NA,"3/26/2015 21:51",669,"0","21-0"
"4076",21,2015-03-26,2015-03-26 21:30:00,630,30,2038,"3/26/2015","21:51:00",9.4,0.4,0,"Overcast","5",3,13,NA,"3/26/2015 21:51",728,"0","21-30"
"4077",22,2015-03-26,2015-03-26 22:00:00,655,0,2039,"3/26/2015","22:21:00",12,8,0.3,"Light Rain","5",3,13,NA,"3/26/2015 22:21",626,"0","22-0"
"4078",22,2015-03-26,2015-03-26 22:30:00,698,30,2039,"3/26/2015","22:21:00",12,8,0.3,"Light Rain","5",3,13,NA,"3/26/2015 22:21",583,"0","22-30"
"4079",23,2015-03-26,2015-03-26 23:00:00,690,0,2040,"3/26/2015","23:51:00",8.9,16.1,0.3,"Overcast","5",3,13,NA,"3/26/2015 23:51",715,"0","23-0"
"4080",23,2015-03-26,2015-03-26 23:30:00,673,30,2040,"3/26/2015","23:51:00",8.9,16.1,0.3,"Overcast","5",3,13,NA,"3/26/2015 23:51",578,"0","23-30"
"4081",0,2015-03-27,2015-03-27 00:00:00,557,0,2041,"3/27/2015","0:51:00",7.8,16.1,0,"Light Rain","6",3,13,NA,"3/27/2015 0:51",312,"0","0-0"
"4082",0,2015-03-27,2015-03-27 00:30:00,570,30,2041,"3/27/2015","0:51:00",7.8,16.1,0,"Light Rain","6",3,13,NA,"3/27/2015 0:51",211,"0","0-30"
"4083",1,2015-03-27,2015-03-27 01:00:00,444,0,2042,"3/27/2015","1:51:00",7.2,16.1,0.5,"Light Rain","6",3,13,NA,"3/27/2015 1:51",182,"0","1-0"
"4084",1,2015-03-27,2015-03-27 01:30:00,235,30,2042,"3/27/2015","1:51:00",7.2,16.1,0.5,"Light Rain","6",3,13,NA,"3/27/2015 1:51",144,"0","1-30"
"4085",2,2015-03-27,2015-03-27 02:00:00,177,0,2043,"3/27/2015","2:51:00",6.7,16.1,0.5,"Rain","6",3,13,NA,"3/27/2015 2:51",129,"0","2-0"
"4086",2,2015-03-27,2015-03-27 02:30:00,111,30,2043,"3/27/2015","2:51:00",6.7,16.1,0.5,"Rain","6",3,13,NA,"3/27/2015 2:51",108,"0","2-30"
"4087",3,2015-03-27,2015-03-27 03:00:00,111,0,2044,"3/27/2015","3:51:00",6.7,16.1,1.3,"Rain","6",3,13,NA,"3/27/2015 3:51",89,"0","3-0"
"4088",3,2015-03-27,2015-03-27 03:30:00,98,30,2044,"3/27/2015","3:51:00",6.7,16.1,1.3,"Rain","6",3,13,NA,"3/27/2015 3:51",94,"0","3-30"
"4089",4,2015-03-27,2015-03-27 04:00:00,127,0,2045,"3/27/2015","4:51:00",6.1,16.1,1,"Light Rain","6",3,13,NA,"3/27/2015 4:51",133,"0","4-0"
"4090",4,2015-03-27,2015-03-27 04:30:00,122,30,2045,"3/27/2015","4:51:00",6.1,16.1,1,"Light Rain","6",3,13,NA,"3/27/2015 4:51",149,"0","4-30"
"4091",5,2015-03-27,2015-03-27 05:00:00,185,0,2046,"3/27/2015","5:51:00",6.1,16.1,0.8,"Light Rain","6",3,13,NA,"3/27/2015 5:51",159,"0","5-0"
"4092",5,2015-03-27,2015-03-27 05:30:00,239,30,2046,"3/27/2015","5:51:00",6.1,16.1,0.8,"Light Rain","6",3,13,NA,"3/27/2015 5:51",255,"0","5-30"
"4093",6,2015-03-27,2015-03-27 06:00:00,380,0,2047,"3/27/2015","6:51:00",5,16.1,1.3,"Light Rain","6",3,13,NA,"3/27/2015 6:51",312,"0","6-0"
"4094",6,2015-03-27,2015-03-27 06:30:00,625,30,2047,"3/27/2015","6:51:00",5,16.1,1.3,"Light Rain","6",3,13,NA,"3/27/2015 6:51",598,"0","6-30"
"4095",7,2015-03-27,2015-03-27 07:00:00,730,0,2048,"3/27/2015","7:08:00",5,16.1,0.5,"Light Rain","6",3,13,NA,"3/27/2015 7:08",698,"0","7-0"
"4096",7,2015-03-27,2015-03-27 07:30:00,928,30,2048,"3/27/2015","7:08:00",5,16.1,0.5,"Light Rain","6",3,13,NA,"3/27/2015 7:08",943,"0","7-30"
"4097",8,2015-03-27,2015-03-27 08:00:00,842,0,2049,"3/27/2015","8:15:00",5,16.1,0,"Light Rain","6",3,13,NA,"3/27/2015 8:15",806,"0","8-0"
"4098",8,2015-03-27,2015-03-27 08:30:00,720,30,2049,"3/27/2015","8:15:00",5,16.1,0,"Light Rain","6",3,13,NA,"3/27/2015 8:15",704,"0","8-30"
"4099",9,2015-03-27,2015-03-27 09:00:00,640,0,2050,"3/27/2015","9:51:00",5.6,16.1,0,"Overcast","6",3,13,NA,"3/27/2015 9:51",724,"0","9-0"
"4100",9,2015-03-27,2015-03-27 09:30:00,603,30,2050,"3/27/2015","9:51:00",5.6,16.1,0,"Overcast","6",3,13,NA,"3/27/2015 9:51",791,"0","9-30"
"4101",10,2015-03-27,2015-03-27 10:00:00,652,0,2051,"3/27/2015","10:04:00",6,16.1,0,"Overcast","6",3,13,NA,"3/27/2015 10:04",617,"0","10-0"
"4102",10,2015-03-27,2015-03-27 10:30:00,602,30,2051,"3/27/2015","10:04:00",6,16.1,0,"Overcast","6",3,13,NA,"3/27/2015 10:04",639,"0","10-30"
"4103",11,2015-03-27,2015-03-27 11:00:00,494,0,2052,"3/27/2015","11:09:00",6,16.1,0,"Overcast","6",3,13,NA,"3/27/2015 11:09",558,"0","11-0"
"4104",11,2015-03-27,2015-03-27 11:30:00,697,30,2052,"3/27/2015","11:09:00",6,16.1,0,"Overcast","6",3,13,NA,"3/27/2015 11:09",633,"0","11-30"
"4105",12,2015-03-27,2015-03-27 12:00:00,572,0,2053,"3/27/2015","12:51:00",7.2,16.1,0,"Overcast","6",3,13,NA,"3/27/2015 12:51",561,"0","12-0"
"4106",12,2015-03-27,2015-03-27 12:30:00,706,30,2053,"3/27/2015","12:51:00",7.2,16.1,0,"Overcast","6",3,13,NA,"3/27/2015 12:51",567,"0","12-30"
"4107",13,2015-03-27,2015-03-27 13:00:00,531,0,2054,"3/27/2015","13:51:00",7.8,16.1,0,"Overcast","6",3,13,NA,"3/27/2015 13:51",504,"0","13-0"
"4108",13,2015-03-27,2015-03-27 13:30:00,610,30,2054,"3/27/2015","13:51:00",7.8,16.1,0,"Overcast","6",3,13,NA,"3/27/2015 13:51",543,"0","13-30"
"4109",14,2015-03-27,2015-03-27 14:00:00,591,0,2055,"3/27/2015","14:51:00",8.3,16.1,0,"Overcast","6",3,13,NA,"3/27/2015 14:51",441,"0","14-0"
"4110",14,2015-03-27,2015-03-27 14:30:00,645,30,2055,"3/27/2015","14:51:00",8.3,16.1,0,"Overcast","6",3,13,NA,"3/27/2015 14:51",504,"0","14-30"
"4111",15,2015-03-27,2015-03-27 15:00:00,699,0,2056,"3/27/2015","15:51:00",7.8,16.1,0,"Overcast","6",3,13,NA,"3/27/2015 15:51",492,"0","15-0"
"4112",15,2015-03-27,2015-03-27 15:30:00,502,30,2056,"3/27/2015","15:51:00",7.8,16.1,0,"Overcast","6",3,13,NA,"3/27/2015 15:51",540,"0","15-30"
"4113",16,2015-03-27,2015-03-27 16:00:00,554,0,2057,"3/27/2015","16:51:00",8.3,16.1,0,"Overcast","6",3,13,NA,"3/27/2015 16:51",541,"0","16-0"
"4114",16,2015-03-27,2015-03-27 16:30:00,586,30,2057,"3/27/2015","16:51:00",8.3,16.1,0,"Overcast","6",3,13,NA,"3/27/2015 16:51",458,"0","16-30"
"4115",17,2015-03-27,2015-03-27 17:00:00,652,0,2058,"3/27/2015","17:51:00",8.3,16.1,0,"Overcast","6",3,13,NA,"3/27/2015 17:51",538,"0","17-0"
"4116",17,2015-03-27,2015-03-27 17:30:00,747,30,2058,"3/27/2015","17:51:00",8.3,16.1,0,"Overcast","6",3,13,NA,"3/27/2015 17:51",454,"0","17-30"
"4117",18,2015-03-27,2015-03-27 18:00:00,648,0,2059,"3/27/2015","18:51:00",7.8,16.1,0,"Overcast","6",3,13,NA,"3/27/2015 18:51",593,"0","18-0"
"4118",18,2015-03-27,2015-03-27 18:30:00,795,30,2059,"3/27/2015","18:51:00",7.8,16.1,0,"Overcast","6",3,13,NA,"3/27/2015 18:51",675,"0","18-30"
"4119",19,2015-03-27,2015-03-27 19:00:00,845,0,2060,"3/27/2015","19:51:00",7.8,16.1,0,"Overcast","6",3,13,NA,"3/27/2015 19:51",731,"0","19-0"
"4120",19,2015-03-27,2015-03-27 19:30:00,724,30,2060,"3/27/2015","19:51:00",7.8,16.1,0,"Overcast","6",3,13,NA,"3/27/2015 19:51",632,"0","19-30"
"4121",20,2015-03-27,2015-03-27 20:00:00,635,0,2061,"3/27/2015","20:51:00",7.8,16.1,0,"Overcast","6",3,13,NA,"3/27/2015 20:51",599,"0","20-0"
"4122",20,2015-03-27,2015-03-27 20:30:00,679,30,2061,"3/27/2015","20:51:00",7.8,16.1,0,"Overcast","6",3,13,NA,"3/27/2015 20:51",618,"0","20-30"
"4123",21,2015-03-27,2015-03-27 21:00:00,694,0,2062,"3/27/2015","21:51:00",6.7,16.1,0,"Overcast","6",3,13,NA,"3/27/2015 21:51",677,"0","21-0"
"4124",21,2015-03-27,2015-03-27 21:30:00,632,30,2062,"3/27/2015","21:51:00",6.7,16.1,0,"Overcast","6",3,13,NA,"3/27/2015 21:51",714,"0","21-30"
"4125",22,2015-03-27,2015-03-27 22:00:00,616,0,2063,"3/27/2015","22:51:00",6.7,16.1,0,"Overcast","6",3,13,NA,"3/27/2015 22:51",712,"0","22-0"
"4126",22,2015-03-27,2015-03-27 22:30:00,743,30,2063,"3/27/2015","22:51:00",6.7,16.1,0,"Overcast","6",3,13,NA,"3/27/2015 22:51",671,"0","22-30"
"4127",23,2015-03-27,2015-03-27 23:00:00,706,0,2064,"3/27/2015","23:51:00",6.7,16.1,0,"Overcast","6",3,13,NA,"3/27/2015 23:51",682,"0","23-0"
"4128",23,2015-03-27,2015-03-27 23:30:00,668,30,2064,"3/27/2015","23:51:00",6.7,16.1,0,"Overcast","6",3,13,NA,"3/27/2015 23:51",711,"0","23-30"
"4129",0,2015-03-28,2015-03-28 00:00:00,674,0,2065,"3/28/2015","0:51:00",5.6,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 0:51",676,"0","0-0"
"4130",0,2015-03-28,2015-03-28 00:30:00,536,30,2065,"3/28/2015","0:51:00",5.6,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 0:51",562,"0","0-30"
"4131",1,2015-03-28,2015-03-28 01:00:00,357,0,2066,"3/28/2015","1:51:00",5,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 1:51",354,"0","1-0"
"4132",1,2015-03-28,2015-03-28 01:30:00,286,30,2066,"3/28/2015","1:51:00",5,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 1:51",359,"0","1-30"
"4133",2,2015-03-28,2015-03-28 02:00:00,291,0,2067,"3/28/2015","2:51:00",3.9,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 2:51",290,"0","2-0"
"4134",2,2015-03-28,2015-03-28 02:30:00,275,30,2067,"3/28/2015","2:51:00",3.9,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 2:51",229,"0","2-30"
"4135",3,2015-03-28,2015-03-28 03:00:00,238,0,2068,"3/28/2015","3:51:00",3.3,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 3:51",195,"0","3-0"
"4136",3,2015-03-28,2015-03-28 03:30:00,203,30,2068,"3/28/2015","3:51:00",3.3,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 3:51",194,"0","3-30"
"4137",4,2015-03-28,2015-03-28 04:00:00,268,0,2069,"3/28/2015","4:51:00",2.8,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 4:51",240,"0","4-0"
"4138",4,2015-03-28,2015-03-28 04:30:00,202,30,2069,"3/28/2015","4:51:00",2.8,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 4:51",168,"0","4-30"
"4139",5,2015-03-28,2015-03-28 05:00:00,152,0,2070,"3/28/2015","5:51:00",2.8,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 5:51",164,"0","5-0"
"4140",5,2015-03-28,2015-03-28 05:30:00,169,30,2070,"3/28/2015","5:51:00",2.8,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 5:51",181,"0","5-30"
"4141",6,2015-03-28,2015-03-28 06:00:00,187,0,2071,"3/28/2015","6:51:00",2.8,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 6:51",210,"0","6-0"
"4142",6,2015-03-28,2015-03-28 06:30:00,313,30,2071,"3/28/2015","6:51:00",2.8,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 6:51",292,"0","6-30"
"4143",7,2015-03-28,2015-03-28 07:00:00,318,0,2072,"3/28/2015","7:51:00",2.2,14.5,0,"Snow","7",3,13,NA,"3/28/2015 7:51",331,"0","7-0"
"4144",7,2015-03-28,2015-03-28 07:30:00,346,30,2072,"3/28/2015","7:51:00",2.2,14.5,0,"Snow","7",3,13,NA,"3/28/2015 7:51",443,"0","7-30"
"4145",8,2015-03-28,2015-03-28 08:00:00,458,0,2073,"3/28/2015","8:51:00",1.7,16.1,0,"Snow","7",3,13,NA,"3/28/2015 8:51",457,"0","8-0"
"4146",8,2015-03-28,2015-03-28 08:30:00,674,30,2073,"3/28/2015","8:51:00",1.7,16.1,0,"Snow","7",3,13,NA,"3/28/2015 8:51",634,"0","8-30"
"4147",9,2015-03-28,2015-03-28 09:00:00,671,0,2074,"3/28/2015","9:51:00",2.8,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 9:51",635,"0","9-0"
"4148",9,2015-03-28,2015-03-28 09:30:00,686,30,2074,"3/28/2015","9:51:00",2.8,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 9:51",745,"0","9-30"
"4149",10,2015-03-28,2015-03-28 10:00:00,710,0,2075,"3/28/2015","10:51:00",2.2,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 10:51",656,"0","10-0"
"4150",10,2015-03-28,2015-03-28 10:30:00,732,30,2075,"3/28/2015","10:51:00",2.2,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 10:51",721,"0","10-30"
"4151",11,2015-03-28,2015-03-28 11:00:00,713,0,2076,"3/28/2015","11:51:00",2.2,14.5,0,"Snow","7",3,13,NA,"3/28/2015 11:51",614,"0","11-0"
"4152",11,2015-03-28,2015-03-28 11:30:00,687,30,2076,"3/28/2015","11:51:00",2.2,14.5,0,"Snow","7",3,13,NA,"3/28/2015 11:51",722,"0","11-30"
"4153",12,2015-03-28,2015-03-28 12:00:00,651,0,2077,"3/28/2015","12:51:00",1.7,12.9,0,"Snow","7",3,13,NA,"3/28/2015 12:51",641,"0","12-0"
"4154",12,2015-03-28,2015-03-28 12:30:00,704,30,2077,"3/28/2015","12:51:00",1.7,12.9,0,"Snow","7",3,13,NA,"3/28/2015 12:51",691,"0","12-30"
"4155",13,2015-03-28,2015-03-28 13:00:00,531,0,2078,"3/28/2015","13:51:00",2.2,16.1,0,"Snow","7",3,13,NA,"3/28/2015 13:51",574,"0","13-0"
"4156",13,2015-03-28,2015-03-28 13:30:00,523,30,2078,"3/28/2015","13:51:00",2.2,16.1,0,"Snow","7",3,13,NA,"3/28/2015 13:51",505,"0","13-30"
"4157",14,2015-03-28,2015-03-28 14:00:00,639,0,2079,"3/28/2015","14:51:00",3.3,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 14:51",560,"0","14-0"
"4158",14,2015-03-28,2015-03-28 14:30:00,594,30,2079,"3/28/2015","14:51:00",3.3,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 14:51",551,"0","14-30"
"4159",15,2015-03-28,2015-03-28 15:00:00,618,0,2080,"3/28/2015","15:51:00",3.9,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 15:51",620,"0","15-0"
"4160",15,2015-03-28,2015-03-28 15:30:00,527,30,2080,"3/28/2015","15:51:00",3.9,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 15:51",527,"0","15-30"
"4161",16,2015-03-28,2015-03-28 16:00:00,517,0,2081,"3/28/2015","16:51:00",4.4,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 16:51",601,"0","16-0"
"4162",16,2015-03-28,2015-03-28 16:30:00,512,30,2081,"3/28/2015","16:51:00",4.4,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 16:51",507,"0","16-30"
"4163",17,2015-03-28,2015-03-28 17:00:00,624,0,2082,"3/28/2015","17:51:00",2.8,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 17:51",641,"0","17-0"
"4164",17,2015-03-28,2015-03-28 17:30:00,599,30,2082,"3/28/2015","17:51:00",2.8,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 17:51",603,"0","17-30"
"4165",18,2015-03-28,2015-03-28 18:00:00,614,0,2083,"3/28/2015","18:51:00",2.2,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 18:51",614,"0","18-0"
"4166",18,2015-03-28,2015-03-28 18:30:00,712,30,2083,"3/28/2015","18:51:00",2.2,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 18:51",617,"0","18-30"
"4167",19,2015-03-28,2015-03-28 19:00:00,662,0,2084,"3/28/2015","19:51:00",1.7,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 19:51",604,"0","19-0"
"4168",19,2015-03-28,2015-03-28 19:30:00,580,30,2084,"3/28/2015","19:51:00",1.7,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 19:51",597,"0","19-30"
"4169",20,2015-03-28,2015-03-28 20:00:00,677,0,2085,"3/28/2015","20:51:00",0.6,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 20:51",637,"0","20-0"
"4170",20,2015-03-28,2015-03-28 20:30:00,607,30,2085,"3/28/2015","20:51:00",0.6,16.1,0,"Overcast","7",3,13,NA,"3/28/2015 20:51",482,"0","20-30"
"4171",21,2015-03-28,2015-03-28 21:00:00,527,0,2086,"3/28/2015","21:51:00",0,14.5,0,"Snow","7",3,13,NA,"3/28/2015 21:51",476,"0","21-0"
