"","Hour_of_day","Day_date","date_time","pickups","min","Row_num","Date","Time..EST.","Temp.","Visibility","Precip","Conditions","Day_of_week","Month","Week","X","Date_1","one_week_lag_pickups","isholiday","hour_min"
"5115",13,2015-04-17,2015-04-17 13:00:00,443,0,2558,"4/17/2015","13:17:00",14,16.1,0,"Overcast","6",4,16,NA,"4/17/2015 13:17",338,"0","13-0"
"5116",13,2015-04-17,2015-04-17 13:30:00,418,30,2558,"4/17/2015","13:17:00",14,16.1,0,"Overcast","6",4,16,NA,"4/17/2015 13:17",451,"0","13-30"
"5117",14,2015-04-17,2015-04-17 14:00:00,487,0,2559,"4/17/2015","14:51:00",18.9,16.1,0,"Overcast","6",4,16,NA,"4/17/2015 14:51",496,"0","14-0"
"5118",14,2015-04-17,2015-04-17 14:30:00,536,30,2559,"4/17/2015","14:51:00",18.9,16.1,0,"Overcast","6",4,16,NA,"4/17/2015 14:51",523,"0","14-30"
"5119",15,2015-04-17,2015-04-17 15:00:00,477,0,2560,"4/17/2015","15:38:00",20,16.1,0,"Overcast","6",4,16,NA,"4/17/2015 15:38",466,"0","15-0"
"5120",15,2015-04-17,2015-04-17 15:30:00,464,30,2560,"4/17/2015","15:38:00",20,16.1,0,"Overcast","6",4,16,NA,"4/17/2015 15:38",478,"0","15-30"
"5121",16,2015-04-17,2015-04-17 16:00:00,508,0,2561,"4/17/2015","16:51:00",18.3,16.1,0,"Overcast","6",4,16,NA,"4/17/2015 16:51",474,"0","16-0"
"5122",16,2015-04-17,2015-04-17 16:30:00,482,30,2561,"4/17/2015","16:51:00",18.3,16.1,0,"Overcast","6",4,16,NA,"4/17/2015 16:51",483,"0","16-30"
"5123",17,2015-04-17,2015-04-17 17:00:00,444,0,2562,"4/17/2015","17:51:00",18.3,16.1,0,"Partly Cloudy","6",4,16,NA,"4/17/2015 17:51",490,"0","17-0"
"5124",17,2015-04-17,2015-04-17 17:30:00,467,30,2562,"4/17/2015","17:51:00",18.3,16.1,0,"Partly Cloudy","6",4,16,NA,"4/17/2015 17:51",561,"0","17-30"
"5125",18,2015-04-17,2015-04-17 18:00:00,507,0,2563,"4/17/2015","18:51:00",16.7,16.1,0,"Partly Cloudy","6",4,16,NA,"4/17/2015 18:51",523,"0","18-0"
"5126",18,2015-04-17,2015-04-17 18:30:00,402,30,2563,"4/17/2015","18:51:00",16.7,16.1,0,"Partly Cloudy","6",4,16,NA,"4/17/2015 18:51",432,"0","18-30"
"5127",19,2015-04-17,2015-04-17 19:00:00,512,0,2564,"4/17/2015","19:51:00",14.4,16.1,0,"Overcast","6",4,16,NA,"4/17/2015 19:51",453,"0","19-0"
"5128",19,2015-04-17,2015-04-17 19:30:00,522,30,2564,"4/17/2015","19:51:00",14.4,16.1,0,"Overcast","6",4,16,NA,"4/17/2015 19:51",512,"0","19-30"
"5129",20,2015-04-17,2015-04-17 20:00:00,487,0,2565,"4/17/2015","20:51:00",13.9,16.1,0,"Overcast","6",4,16,NA,"4/17/2015 20:51",489,"0","20-0"
"5130",20,2015-04-17,2015-04-17 20:30:00,537,30,2565,"4/17/2015","20:51:00",13.9,16.1,0,"Overcast","6",4,16,NA,"4/17/2015 20:51",545,"0","20-30"
"5131",21,2015-04-17,2015-04-17 21:00:00,534,0,2566,"4/17/2015","21:51:00",13.9,16.1,0,"Partly Cloudy","6",4,16,NA,"4/17/2015 21:51",525,"0","21-0"
"5132",21,2015-04-17,2015-04-17 21:30:00,473,30,2566,"4/17/2015","21:51:00",13.9,16.1,0,"Partly Cloudy","6",4,16,NA,"4/17/2015 21:51",511,"0","21-30"
"5133",22,2015-04-17,2015-04-17 22:00:00,514,0,2567,"4/17/2015","22:51:00",13.9,16.1,0,"Partly Cloudy","6",4,16,NA,"4/17/2015 22:51",477,"0","22-0"
"5134",22,2015-04-17,2015-04-17 22:30:00,577,30,2567,"4/17/2015","22:51:00",13.9,16.1,0,"Partly Cloudy","6",4,16,NA,"4/17/2015 22:51",510,"0","22-30"
"5135",23,2015-04-17,2015-04-17 23:00:00,584,0,2568,"4/17/2015","23:51:00",15.6,16.1,0,"Partly Cloudy","6",4,16,NA,"4/17/2015 23:51",585,"0","23-0"
"5136",23,2015-04-17,2015-04-17 23:30:00,514,30,2568,"4/17/2015","23:51:00",15.6,16.1,0,"Partly Cloudy","6",4,16,NA,"4/17/2015 23:51",593,"0","23-30"
"5137",0,2015-04-18,2015-04-18 00:00:00,627,0,2569,"4/18/2015","0:51:00",16.7,16.1,0,"Partly Cloudy","7",4,16,NA,"4/18/2015 0:51",530,"0","0-0"
"5138",0,2015-04-18,2015-04-18 00:30:00,630,30,2569,"4/18/2015","0:51:00",16.7,16.1,0,"Partly Cloudy","7",4,16,NA,"4/18/2015 0:51",600,"0","0-30"
"5139",1,2015-04-18,2015-04-18 01:00:00,522,0,2570,"4/18/2015","1:51:00",13.9,16.1,0,"Clear","7",4,16,NA,"4/18/2015 1:51",605,"0","1-0"
"5140",1,2015-04-18,2015-04-18 01:30:00,510,30,2570,"4/18/2015","1:51:00",13.9,16.1,0,"Clear","7",4,16,NA,"4/18/2015 1:51",514,"0","1-30"
"5141",2,2015-04-18,2015-04-18 02:00:00,374,0,2571,"4/18/2015","2:51:00",12.8,16.1,0,"Clear","7",4,16,NA,"4/18/2015 2:51",425,"0","2-0"
"5142",2,2015-04-18,2015-04-18 02:30:00,346,30,2571,"4/18/2015","2:51:00",12.8,16.1,0,"Clear","7",4,16,NA,"4/18/2015 2:51",431,"0","2-30"
"5143",3,2015-04-18,2015-04-18 03:00:00,303,0,2572,"4/18/2015","3:51:00",14.4,16.1,0,"Partly Cloudy","7",4,16,NA,"4/18/2015 3:51",326,"0","3-0"
"5144",3,2015-04-18,2015-04-18 03:30:00,268,30,2572,"4/18/2015","3:51:00",14.4,16.1,0,"Partly Cloudy","7",4,16,NA,"4/18/2015 3:51",281,"0","3-30"
"5145",4,2015-04-18,2015-04-18 04:00:00,307,0,2573,"4/18/2015","4:51:00",13.9,16.1,0,"Overcast","7",4,16,NA,"4/18/2015 4:51",318,"0","4-0"
"5146",4,2015-04-18,2015-04-18 04:30:00,215,30,2573,"4/18/2015","4:51:00",13.9,16.1,0,"Overcast","7",4,16,NA,"4/18/2015 4:51",204,"0","4-30"
"5147",5,2015-04-18,2015-04-18 05:00:00,194,0,2574,"4/18/2015","5:51:00",12.8,16.1,0,"Partly Cloudy","7",4,16,NA,"4/18/2015 5:51",215,"0","5-0"
"5148",5,2015-04-18,2015-04-18 05:30:00,242,30,2574,"4/18/2015","5:51:00",12.8,16.1,0,"Partly Cloudy","7",4,16,NA,"4/18/2015 5:51",256,"0","5-30"
"5149",6,2015-04-18,2015-04-18 06:00:00,356,0,2575,"4/18/2015","6:51:00",10.6,16.1,0,"Partly Cloudy","7",4,16,NA,"4/18/2015 6:51",337,"0","6-0"
"5150",6,2015-04-18,2015-04-18 06:30:00,303,30,2575,"4/18/2015","6:51:00",10.6,16.1,0,"Partly Cloudy","7",4,16,NA,"4/18/2015 6:51",333,"0","6-30"
"5151",7,2015-04-18,2015-04-18 07:00:00,254,0,2576,"4/18/2015","7:51:00",15.6,16.1,0,"Partly Cloudy","7",4,16,NA,"4/18/2015 7:51",240,"0","7-0"
"5152",7,2015-04-18,2015-04-18 07:30:00,313,30,2576,"4/18/2015","7:51:00",15.6,16.1,0,"Partly Cloudy","7",4,16,NA,"4/18/2015 7:51",340,"0","7-30"
"5153",8,2015-04-18,2015-04-18 08:00:00,368,0,2577,"4/18/2015","8:51:00",17.8,16.1,0,"Partly Cloudy","7",4,16,NA,"4/18/2015 8:51",335,"0","8-0"
"5154",8,2015-04-18,2015-04-18 08:30:00,277,30,2577,"4/18/2015","8:51:00",17.8,16.1,0,"Partly Cloudy","7",4,16,NA,"4/18/2015 8:51",362,"0","8-30"
"5155",9,2015-04-18,2015-04-18 09:00:00,277,0,2578,"4/18/2015","9:51:00",18.9,16.1,0,"Partly Cloudy","7",4,16,NA,"4/18/2015 9:51",270,"0","9-0"
"5156",9,2015-04-18,2015-04-18 09:30:00,345,30,2578,"4/18/2015","9:51:00",18.9,16.1,0,"Partly Cloudy","7",4,16,NA,"4/18/2015 9:51",331,"0","9-30"
"5157",10,2015-04-18,2015-04-18 10:00:00,289,0,2579,"4/18/2015","10:51:00",20,16.1,0,"Partly Cloudy","7",4,16,NA,"4/18/2015 10:51",303,"0","10-0"
"5158",10,2015-04-18,2015-04-18 10:30:00,355,30,2579,"4/18/2015","10:51:00",20,16.1,0,"Partly Cloudy","7",4,16,NA,"4/18/2015 10:51",345,"0","10-30"
"5159",11,2015-04-18,2015-04-18 11:00:00,382,0,2580,"4/18/2015","11:51:00",21.7,16.1,0,"Overcast","7",4,16,NA,"4/18/2015 11:51",358,"0","11-0"
"5160",11,2015-04-18,2015-04-18 11:30:00,409,30,2580,"4/18/2015","11:51:00",21.7,16.1,0,"Overcast","7",4,16,NA,"4/18/2015 11:51",379,"0","11-30"
"5161",12,2015-04-18,2015-04-18 12:00:00,379,0,2581,"4/18/2015","12:51:00",21.7,16.1,0,"Overcast","7",4,16,NA,"4/18/2015 12:51",351,"0","12-0"
"5162",12,2015-04-18,2015-04-18 12:30:00,424,30,2581,"4/18/2015","12:51:00",21.7,16.1,0,"Overcast","7",4,16,NA,"4/18/2015 12:51",310,"0","12-30"
"5163",13,2015-04-18,2015-04-18 13:00:00,436,0,2582,"4/18/2015","13:51:00",21.1,16.1,0,"Overcast","7",4,16,NA,"4/18/2015 13:51",382,"0","13-0"
"5164",13,2015-04-18,2015-04-18 13:30:00,455,30,2582,"4/18/2015","13:51:00",21.1,16.1,0,"Overcast","7",4,16,NA,"4/18/2015 13:51",444,"0","13-30"
"5165",14,2015-04-18,2015-04-18 14:00:00,462,0,2583,"4/18/2015","14:51:00",20.6,16.1,0,"Overcast","7",4,16,NA,"4/18/2015 14:51",461,"0","14-0"
"5166",14,2015-04-18,2015-04-18 14:30:00,474,30,2583,"4/18/2015","14:51:00",20.6,16.1,0,"Overcast","7",4,16,NA,"4/18/2015 14:51",455,"0","14-30"
"5167",15,2015-04-18,2015-04-18 15:00:00,581,0,2584,"4/18/2015","15:51:00",18.9,16.1,0,"Partly Cloudy","7",4,16,NA,"4/18/2015 15:51",519,"0","15-0"
"5168",15,2015-04-18,2015-04-18 15:30:00,540,30,2584,"4/18/2015","15:51:00",18.9,16.1,0,"Partly Cloudy","7",4,16,NA,"4/18/2015 15:51",502,"0","15-30"
"5169",16,2015-04-18,2015-04-18 16:00:00,472,0,2585,"4/18/2015","16:51:00",17.2,16.1,0,"Partly Cloudy","7",4,16,NA,"4/18/2015 16:51",429,"0","16-0"
"5170",16,2015-04-18,2015-04-18 16:30:00,484,30,2585,"4/18/2015","16:51:00",17.2,16.1,0,"Partly Cloudy","7",4,16,NA,"4/18/2015 16:51",458,"0","16-30"
"5171",17,2015-04-18,2015-04-18 17:00:00,493,0,2586,"4/18/2015","17:51:00",17.8,16.1,0,"Partly Cloudy","7",4,16,NA,"4/18/2015 17:51",498,"0","17-0"
"5172",17,2015-04-18,2015-04-18 17:30:00,513,30,2586,"4/18/2015","17:51:00",17.8,16.1,0,"Partly Cloudy","7",4,16,NA,"4/18/2015 17:51",548,"0","17-30"
"5173",18,2015-04-18,2015-04-18 18:00:00,539,0,2587,"4/18/2015","18:51:00",16.1,16.1,0,"Partly Cloudy","7",4,16,NA,"4/18/2015 18:51",543,"0","18-0"
"5174",18,2015-04-18,2015-04-18 18:30:00,482,30,2587,"4/18/2015","18:51:00",16.1,16.1,0,"Partly Cloudy","7",4,16,NA,"4/18/2015 18:51",561,"0","18-30"
"5175",19,2015-04-18,2015-04-18 19:00:00,510,0,2588,"4/18/2015","19:51:00",13.9,16.1,0,"Partly Cloudy","7",4,16,NA,"4/18/2015 19:51",473,"0","19-0"
"5176",19,2015-04-18,2015-04-18 19:30:00,584,30,2588,"4/18/2015","19:51:00",13.9,16.1,0,"Partly Cloudy","7",4,16,NA,"4/18/2015 19:51",560,"0","19-30"
"5177",20,2015-04-18,2015-04-18 20:00:00,551,0,2589,"4/18/2015","20:51:00",14.4,16.1,0,"Overcast","7",4,16,NA,"4/18/2015 20:51",571,"0","20-0"
"5178",20,2015-04-18,2015-04-18 20:30:00,449,30,2589,"4/18/2015","20:51:00",14.4,16.1,0,"Overcast","7",4,16,NA,"4/18/2015 20:51",514,"0","20-30"
"5179",21,2015-04-18,2015-04-18 21:00:00,505,0,2590,"4/18/2015","21:51:00",17.2,16.1,0,"Overcast","7",4,16,NA,"4/18/2015 21:51",560,"0","21-0"
"5180",21,2015-04-18,2015-04-18 21:30:00,587,30,2590,"4/18/2015","21:51:00",17.2,16.1,0,"Overcast","7",4,16,NA,"4/18/2015 21:51",521,"0","21-30"
"5181",22,2015-04-18,2015-04-18 22:00:00,562,0,2591,"4/18/2015","22:51:00",20,16.1,0,"Partly Cloudy","7",4,16,NA,"4/18/2015 22:51",553,"0","22-0"
"5182",22,2015-04-18,2015-04-18 22:30:00,554,30,2591,"4/18/2015","22:51:00",20,16.1,0,"Partly Cloudy","7",4,16,NA,"4/18/2015 22:51",592,"0","22-30"
"5183",23,2015-04-18,2015-04-18 23:00:00,612,0,2592,"4/18/2015","23:51:00",17.8,16.1,0,"Overcast","7",4,16,NA,"4/18/2015 23:51",625,"0","23-0"
"5184",23,2015-04-18,2015-04-18 23:30:00,599,30,2592,"4/18/2015","23:51:00",17.8,16.1,0,"Overcast","7",4,16,NA,"4/18/2015 23:51",696,"0","23-30"
"5185",0,2015-04-19,2015-04-19 00:00:00,642,0,2593,"4/19/2015","0:51:00",16.7,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 0:51",653,"0","0-0"
"5186",0,2015-04-19,2015-04-19 00:30:00,604,30,2593,"4/19/2015","0:51:00",16.7,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 0:51",632,"0","0-30"
"5187",1,2015-04-19,2015-04-19 01:00:00,527,0,2594,"4/19/2015","1:51:00",15,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 1:51",591,"0","1-0"
"5188",1,2015-04-19,2015-04-19 01:30:00,512,30,2594,"4/19/2015","1:51:00",15,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 1:51",596,"0","1-30"
"5189",2,2015-04-19,2015-04-19 02:00:00,539,0,2595,"4/19/2015","2:51:00",14.4,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 2:51",493,"0","2-0"
"5190",2,2015-04-19,2015-04-19 02:30:00,489,30,2595,"4/19/2015","2:51:00",14.4,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 2:51",466,"0","2-30"
"5191",3,2015-04-19,2015-04-19 03:00:00,392,0,2596,"4/19/2015","3:51:00",12.8,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 3:51",424,"0","3-0"
"5192",3,2015-04-19,2015-04-19 03:30:00,395,30,2596,"4/19/2015","3:51:00",12.8,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 3:51",393,"0","3-30"
"5193",4,2015-04-19,2015-04-19 04:00:00,387,0,2597,"4/19/2015","4:51:00",11.7,16.1,0,"Partly Cloudy","1",4,17,NA,"4/19/2015 4:51",397,"0","4-0"
"5194",4,2015-04-19,2015-04-19 04:30:00,298,30,2597,"4/19/2015","4:51:00",11.7,16.1,0,"Partly Cloudy","1",4,17,NA,"4/19/2015 4:51",258,"0","4-30"
"5195",5,2015-04-19,2015-04-19 05:00:00,247,0,2598,"4/19/2015","5:51:00",9.4,16.1,0,"Partly Cloudy","1",4,17,NA,"4/19/2015 5:51",217,"0","5-0"
"5196",5,2015-04-19,2015-04-19 05:30:00,241,30,2598,"4/19/2015","5:51:00",9.4,16.1,0,"Partly Cloudy","1",4,17,NA,"4/19/2015 5:51",267,"0","5-30"
"5197",6,2015-04-19,2015-04-19 06:00:00,313,0,2599,"4/19/2015","6:51:00",10,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 6:51",310,"0","6-0"
"5198",6,2015-04-19,2015-04-19 06:30:00,271,30,2599,"4/19/2015","6:51:00",10,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 6:51",346,"0","6-30"
"5199",7,2015-04-19,2015-04-19 07:00:00,267,0,2600,"4/19/2015","7:51:00",11.7,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 7:51",353,"0","7-0"
"5200",7,2015-04-19,2015-04-19 07:30:00,310,30,2600,"4/19/2015","7:51:00",11.7,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 7:51",361,"0","7-30"
"5201",8,2015-04-19,2015-04-19 08:00:00,282,0,2601,"4/19/2015","8:51:00",13.3,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 8:51",314,"0","8-0"
"5202",8,2015-04-19,2015-04-19 08:30:00,303,30,2601,"4/19/2015","8:51:00",13.3,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 8:51",293,"0","8-30"
"5203",9,2015-04-19,2015-04-19 09:00:00,231,0,2602,"4/19/2015","9:51:00",13.3,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 9:51",258,"0","9-0"
"5204",9,2015-04-19,2015-04-19 09:30:00,313,30,2602,"4/19/2015","9:51:00",13.3,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 9:51",332,"0","9-30"
"5205",10,2015-04-19,2015-04-19 10:00:00,304,0,2603,"4/19/2015","10:51:00",12.8,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 10:51",316,"0","10-0"
"5206",10,2015-04-19,2015-04-19 10:30:00,382,30,2603,"4/19/2015","10:51:00",12.8,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 10:51",364,"0","10-30"
"5207",11,2015-04-19,2015-04-19 11:00:00,423,0,2604,"4/19/2015","11:51:00",13.9,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 11:51",385,"0","11-0"
"5208",11,2015-04-19,2015-04-19 11:30:00,419,30,2604,"4/19/2015","11:51:00",13.9,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 11:51",413,"0","11-30"
"5209",12,2015-04-19,2015-04-19 12:00:00,447,0,2605,"4/19/2015","12:51:00",13.3,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 12:51",427,"0","12-0"
"5210",12,2015-04-19,2015-04-19 12:30:00,514,30,2605,"4/19/2015","12:51:00",13.3,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 12:51",504,"0","12-30"
"5211",13,2015-04-19,2015-04-19 13:00:00,523,0,2606,"4/19/2015","13:51:00",12.8,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 13:51",513,"0","13-0"
"5212",13,2015-04-19,2015-04-19 13:30:00,499,30,2606,"4/19/2015","13:51:00",12.8,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 13:51",501,"0","13-30"
"5213",14,2015-04-19,2015-04-19 14:00:00,580,0,2607,"4/19/2015","14:51:00",12.2,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 14:51",539,"0","14-0"
"5214",14,2015-04-19,2015-04-19 14:30:00,600,30,2607,"4/19/2015","14:51:00",12.2,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 14:51",559,"0","14-30"
"5215",15,2015-04-19,2015-04-19 15:00:00,551,0,2608,"4/19/2015","15:51:00",12.2,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 15:51",540,"0","15-0"
"5216",15,2015-04-19,2015-04-19 15:30:00,573,30,2608,"4/19/2015","15:51:00",12.2,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 15:51",556,"0","15-30"
"5217",16,2015-04-19,2015-04-19 16:00:00,567,0,2609,"4/19/2015","16:51:00",11.1,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 16:51",513,"0","16-0"
"5218",16,2015-04-19,2015-04-19 16:30:00,619,30,2609,"4/19/2015","16:51:00",11.1,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 16:51",500,"0","16-30"
"5219",17,2015-04-19,2015-04-19 17:00:00,593,0,2610,"4/19/2015","17:51:00",10,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 17:51",527,"0","17-0"
"5220",17,2015-04-19,2015-04-19 17:30:00,579,30,2610,"4/19/2015","17:51:00",10,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 17:51",542,"0","17-30"
"5221",18,2015-04-19,2015-04-19 18:00:00,614,0,2611,"4/19/2015","18:51:00",9.4,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 18:51",512,"0","18-0"
"5222",18,2015-04-19,2015-04-19 18:30:00,506,30,2611,"4/19/2015","18:51:00",9.4,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 18:51",444,"0","18-30"
"5223",19,2015-04-19,2015-04-19 19:00:00,509,0,2612,"4/19/2015","19:51:00",8.9,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 19:51",448,"0","19-0"
"5224",19,2015-04-19,2015-04-19 19:30:00,620,30,2612,"4/19/2015","19:51:00",8.9,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 19:51",569,"0","19-30"
"5225",20,2015-04-19,2015-04-19 20:00:00,565,0,2613,"4/19/2015","20:51:00",8.9,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 20:51",646,"0","20-0"
"5226",20,2015-04-19,2015-04-19 20:30:00,527,30,2613,"4/19/2015","20:51:00",8.9,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 20:51",578,"0","20-30"
"5227",21,2015-04-19,2015-04-19 21:00:00,553,0,2614,"4/19/2015","21:51:00",8.9,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 21:51",580,"0","21-0"
"5228",21,2015-04-19,2015-04-19 21:30:00,602,30,2614,"4/19/2015","21:51:00",8.9,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 21:51",501,"0","21-30"
"5229",22,2015-04-19,2015-04-19 22:00:00,633,0,2615,"4/19/2015","22:51:00",8.3,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 22:51",484,"0","22-0"
"5230",22,2015-04-19,2015-04-19 22:30:00,611,30,2615,"4/19/2015","22:51:00",8.3,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 22:51",525,"0","22-30"
"5231",23,2015-04-19,2015-04-19 23:00:00,643,0,2616,"4/19/2015","23:51:00",8.3,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 23:51",541,"0","23-0"
"5232",23,2015-04-19,2015-04-19 23:30:00,566,30,2616,"4/19/2015","23:51:00",8.3,16.1,0,"Overcast","1",4,17,NA,"4/19/2015 23:51",614,"0","23-30"
"5233",0,2015-04-20,2015-04-20 00:00:00,505,0,2617,"4/20/2015","0:51:00",8.3,16.1,0,"Overcast","2",4,17,NA,"4/20/2015 0:51",483,"0","0-0"
"5234",0,2015-04-20,2015-04-20 00:30:00,403,30,2617,"4/20/2015","0:51:00",8.3,16.1,0,"Overcast","2",4,17,NA,"4/20/2015 0:51",367,"0","0-30"
"5235",1,2015-04-20,2015-04-20 01:00:00,220,0,2618,"4/20/2015","1:51:00",8.3,16.1,0,"Overcast","2",4,17,NA,"4/20/2015 1:51",321,"0","1-0"
"5236",1,2015-04-20,2015-04-20 01:30:00,291,30,2618,"4/20/2015","1:51:00",8.3,16.1,0,"Overcast","2",4,17,NA,"4/20/2015 1:51",221,"0","1-30"
"5237",2,2015-04-20,2015-04-20 02:00:00,117,0,2619,"4/20/2015","2:51:00",8.9,16.1,0,"Light Rain","2",4,17,NA,"4/20/2015 2:51",159,"0","2-0"
"5238",2,2015-04-20,2015-04-20 02:30:00,82,30,2619,"4/20/2015","2:51:00",8.9,16.1,0,"Light Rain","2",4,17,NA,"4/20/2015 2:51",125,"0","2-30"
"5239",3,2015-04-20,2015-04-20 03:00:00,81,0,2620,"4/20/2015","3:51:00",9.4,16.1,0,"Overcast","2",4,17,NA,"4/20/2015 3:51",82,"0","3-0"
"5240",3,2015-04-20,2015-04-20 03:30:00,71,30,2620,"4/20/2015","3:51:00",9.4,16.1,0,"Overcast","2",4,17,NA,"4/20/2015 3:51",75,"0","3-30"
"5241",4,2015-04-20,2015-04-20 04:00:00,100,0,2621,"4/20/2015","4:51:00",10,16.1,0,"Overcast","2",4,17,NA,"4/20/2015 4:51",122,"0","4-0"
"5242",4,2015-04-20,2015-04-20 04:30:00,97,30,2621,"4/20/2015","4:51:00",10,16.1,0,"Overcast","2",4,17,NA,"4/20/2015 4:51",113,"0","4-30"
"5243",5,2015-04-20,2015-04-20 05:00:00,126,0,2622,"4/20/2015","5:51:00",10.6,16.1,0,"Light Rain","2",4,17,NA,"4/20/2015 5:51",167,"0","5-0"
"5244",5,2015-04-20,2015-04-20 05:30:00,253,30,2622,"4/20/2015","5:51:00",10.6,16.1,0,"Light Rain","2",4,17,NA,"4/20/2015 5:51",276,"0","5-30"
"5245",6,2015-04-20,2015-04-20 06:00:00,344,0,2623,"4/20/2015","6:51:00",10.6,16.1,0,"Overcast","2",4,17,NA,"4/20/2015 6:51",404,"0","6-0"
"5246",6,2015-04-20,2015-04-20 06:30:00,490,30,2623,"4/20/2015","6:51:00",10.6,16.1,0,"Overcast","2",4,17,NA,"4/20/2015 6:51",489,"0","6-30"
"5247",7,2015-04-20,2015-04-20 07:00:00,490,0,2624,"4/20/2015","7:51:00",10.6,11.3,0,"Light Rain","2",4,17,NA,"4/20/2015 7:51",513,"0","7-0"
"5248",7,2015-04-20,2015-04-20 07:30:00,444,30,2624,"4/20/2015","7:51:00",10.6,11.3,0,"Light Rain","2",4,17,NA,"4/20/2015 7:51",535,"0","7-30"
"5249",8,2015-04-20,2015-04-20 08:00:00,496,0,2625,"4/20/2015","8:51:00",10.6,8,0.8,"Rain","2",4,17,NA,"4/20/2015 8:51",514,"0","8-0"
"5250",8,2015-04-20,2015-04-20 08:30:00,351,30,2625,"4/20/2015","8:51:00",10.6,8,0.8,"Rain","2",4,17,NA,"4/20/2015 8:51",499,"0","8-30"
"5251",9,2015-04-20,2015-04-20 09:00:00,387,0,2626,"4/20/2015","9:13:00",11,8,1,"Rain","2",4,17,NA,"4/20/2015 9:13",427,"0","9-0"
"5252",9,2015-04-20,2015-04-20 09:30:00,333,30,2626,"4/20/2015","9:13:00",11,8,1,"Rain","2",4,17,NA,"4/20/2015 9:13",457,"0","9-30"
"5253",10,2015-04-20,2015-04-20 10:00:00,324,0,2627,"4/20/2015","10:09:00",11,3.2,1,"Rain","2",4,17,NA,"4/20/2015 10:09",371,"0","10-0"
"5254",10,2015-04-20,2015-04-20 10:30:00,276,30,2627,"4/20/2015","10:09:00",11,3.2,1,"Rain","2",4,17,NA,"4/20/2015 10:09",386,"0","10-30"
"5255",11,2015-04-20,2015-04-20 11:00:00,302,0,2628,"4/20/2015","11:45:00",12,4,2.3,"Light Rain","2",4,17,NA,"4/20/2015 11:45",366,"0","11-0"
"5256",11,2015-04-20,2015-04-20 11:30:00,276,30,2628,"4/20/2015","11:45:00",12,4,2.3,"Light Rain","2",4,17,NA,"4/20/2015 11:45",391,"0","11-30"
"5257",12,2015-04-20,2015-04-20 12:00:00,318,0,2629,"4/20/2015","12:51:00",13.9,4,0.8,"Light Rain","2",4,17,NA,"4/20/2015 12:51",379,"0","12-0"
"5258",12,2015-04-20,2015-04-20 12:30:00,365,30,2629,"4/20/2015","12:51:00",13.9,4,0.8,"Light Rain","2",4,17,NA,"4/20/2015 12:51",399,"0","12-30"
"5259",13,2015-04-20,2015-04-20 13:00:00,390,0,2630,"4/20/2015","13:08:00",14,4,1,"Rain","2",4,17,NA,"4/20/2015 13:08",407,"0","13-0"
"5260",13,2015-04-20,2015-04-20 13:30:00,382,30,2630,"4/20/2015","13:08:00",14,4,1,"Rain","2",4,17,NA,"4/20/2015 13:08",491,"0","13-30"
